address,area,price
海艺大厦-前埔北区,思明,2000
海艺大厦-软件园,思明,1900
新景花园-软件园,思明,2500
新景花园-软件园,思明,2600
前埔南区文兴二里-前埔南区,思明,4100
明发园-前埔北区,思明,2000
厦门国际文化大厦-富山,思明,3300
富山现代城-富山,思明,2800
复兴世纪-富山,思明,3500
新景中心二期-富山,思明,1500
新景世纪城A区-富山,思明,2800
富山名士园-富山,思明,2000
新景中心二期-富山,思明,1600
新景数码港-富山,思明,2480
复兴世纪-富山,思明,3000
富山名士园-富山,思明,1700
美新广场-厦禾路,思明,5600
华鑫明都-禾祥东路,思明,5800
官邸大厦-火车站,思明,3000
开元路129号小区-白城,思明,1400
老虎城-中山路,思明,1900
故宫裕景-厦禾路,思明,3000
前埔南区古楼北里-前埔南区,思明,3100
怡富花园-莲前西路,思明,2500
卧龙晓城-莲前,思明,4500
瑞景公园-瑞景,思明,9200
前埔北区一里-莲前东路,思明,4400
武汉大厦-莲花一村,思明,4600
嘉滨里-松柏,思明,1200
怡祥花园-松柏,思明,1399
前埔北区二里-观音山,思明,3800
卧龙晓城-莲前西路,思明,2800
假日花园-厦禾路,思明,9500
厦门思明区九龙城-厦禾路,思明,2600
怡祥花园-松柏,思明,4500
怡祥大厦-松柏,思明,5400
莲坂小区-槟榔东里,思明,2600
自然家园-火车站,思明,5700
汇丰家园-文灶,思明,5500
东方巴黎-金榜路,思明,4600
绿家园-富山,思明,5500
香山海景苑-软件园,思明,3700
山木清华-莲前,思明,2800
明发商城-莲前西路,思明,3200
嘉华大厦-湖滨北路,思明,5000
锦绣广场-松柏,思明,5200
宝华花园-湖滨北路,思明,4000
电业花园-富山,思明,3500
新景花园-软件园,思明,3700
台亚大厦-松柏,思明,4800
莲坂新村一区-富山,思明,1100
莲花大厦-莲花三村,思明,1000
同亨大厦-莲花一村,思明,1000
天成花园-松柏,思明,1850
怡富花园-莲前西路,思明,2500
岭兜二里-软件园,思明,4500
金鸡亭花园-金鸡亭,思明,2800
岭兜二里-前埔北区,思明,3200
岭兜二里-前埔北区,思明,3500
新景花园-软件园,思明,2500
海艺大厦新景花园岭兜小区明发园何厝小区岭兜佳园-软件园,思明,1900
岭兜小区-前埔北区,思明,3300
联丰新城-瑞景,思明,6800
岭兜小区-前埔北区,思明,3100
官邸大厦-厦禾路,思明,2600
水晶国际-观音山,思明,3600
望海花园-厦大,思明,5000
新景花园-软件园,思明,3600
宝龙中心一期-嘉禾路,思明,4280
阜康大厦-莲花一村,思明,12800
宝龙中心一期-嘉禾路,思明,4500
电业花园-富山,思明,3500
电业花园-富山,思明,3200
国贸新城-前埔北区,思明,3000
罗马假日-槟榔东里,思明,2000
富兴大厦-富山,思明,4500
故宫裕景-厦禾路,思明,3900
先锋营小区-中山路,思明,1700
故宫小区-故宫路,思明,1700
中信广场-湖滨北路,思明,5200
故宫裕景-厦禾路,思明,4500
故宫小区-故宫路,思明,1500
故宫裕景-厦禾路,思明,2200
香山海景苑-软件园,思明,3500
阳台山小区-万寿路,思明,1700
万寿花园-万寿路,思明,4600
阳台山小区-万寿路,思明,3800
万寿新城-文园路,思明,3600
米兰春天-湖滨北路,思明,3500
万寿花园-万寿路,思明,4500
尊墅尊府-禾祥西路,思明,3400
岭兜二里-软件园,思明,3800
岭兜佳园-软件园,思明,2500
岭兜二里-前埔北区,思明,3600
新景花园-软件园,思明,2600
岭兜佳园-软件园,思明,2500
岭兜一里-软件园,思明,4500
香山海景苑-软件园,思明,4000
禾祥首府（思明苑二期）-禾祥西路,思明,3300
大学路小区-博物馆,思明,4000
联丰新城-瑞景,思明,3600
岭兜小区-前埔北区,思明,3800
明发园-前埔北区,思明,4000
岭兜小区中区-前埔南区,思明,3900
岭兜一里-软件园,思明,3100
嘉盛豪园-瑞景,思明,4300
米兰春天-湖滨北路,思明,3500
福达里-湖滨北路,思明,2800
京华大厦-火车站,思明,2700
金祥大厦-禾祥东路,思明,3300
世贸商城-火车站,思明,3900
英才商厦-禾祥东路,思明,3500
联丰商城-瑞景,思明,3600
嘉盛豪园-瑞景,思明,5500
海峡国际社区四期-会展路,思明,12000
嘉盛豪园-瑞景,思明,1000
嘉盛豪园-莲前东路,思明,1100
海艺大厦-软件园,思明,2100
何厝小区-软件园,思明,2800
岭兜小区-软件园,思明,3500
明发园-前埔北区,思明,4800
汇丰家园-文灶,思明,5500
岭兜佳园-软件园,思明,1700
岭兜佳园-软件园,思明,1700
海艺大厦-软件园,思明,1900
嘉盛豪园-瑞景,思明,4500
嘉盛豪园-瑞景,思明,1300
摩登时代大厦-嘉禾路,思明,2600
米兰春天-湖滨北路,思明,3600
米兰春天-湖滨北路,思明,3300
源昌君悦山-莲前西路,思明,7800
明发园-前埔北区,思明,3700
岭兜小区-前埔北区,思明,3900
世贸国际-火车站,思明,4700
天成花园-嘉禾路,思明,1850
岭兜一里-软件园,思明,3400
海艺大厦-软件园,思明,2000
岭兜一里-软件园,思明,2500
岭兜一里-软件园,思明,3300
大洲国际龙郡-前埔北区,思明,2800
丰联达大厦-莲花二村,思明,3300
嘉盛豪园-瑞景,思明,4000
九龙城-厦禾路,思明,2600
罗宾森广场-厦禾路,思明,4200
前埔边防公寓-前埔南区,思明,3100
前埔边防公寓-环岛路,思明,2900
文兴东三里-莲前东路,思明,3300
华林紫微花园-莲前东路,思明,3800
明发建群雅苑-莲前东路,思明,1200
古楼公寓-莲前,思明,1900
华林花园三期-莲前东路,思明,4800
联发紫薇花园-莲前东路,思明,2800
宝龙一城-软件园,思明,2180
联发紫薇花园-会展路,思明,3700
前埔南区古楼公寓-前埔南区,思明,1600
华林紫薇花园-瑞景,思明,3800
华林绿景花园-莲前东路,思明,3700
华林绿景花园-莲前东路,思明,4800
宝华花园-湖滨北路,思明,3900
宝华花园-湖滨北路,思明,3900
锦绣广场-松柏,思明,6500
莲坂小区-槟榔东里,思明,3300
联发紫薇花园-会展路,思明,3600
联发紫薇花园-会展路,思明,2200
国贸新城-莲前东路,思明,3200
中山海景广场-中山路,思明,900
嘉年华大厦-中山路,思明,1000
假日香港广场-思明北路,思明,6000
文园路-文园路,思明,2800
永升花园-松柏,思明,5500
宝华花园-湖滨北路,思明,4300
莲坂小区-湖滨北路,思明,4500
环岛南路溪头下-环岛路,思明,25000
宏益大厦-湖滨北路,思明,5500
塔埔社区-观音山,思明,1800
岭兜小区-软件园,思明,3000
香山海景苑-软件园,思明,2400
海艺大厦-软件园,思明,1900
香山海景苑-软件园,思明,2000
东方明珠广场-莲花一村,思明,950
岭兜小区-前埔北区,思明,3800
新景花园-软件园,思明,3400
源昌君悦山-莲前西路,思明,5200
金祥大厦-禾祥东路,思明,3300
金榜家园-金榜路,思明,5500
世贸国际-火车站,思明,3600
云景花园-瑞景,思明,4000
厦成海景花园-槟榔东里,思明,4500
东芳山庄-槟榔东里,思明,25000
海悦和居-会展路,思明,5200
东方明珠广场-莲花一村,思明,5000
嘉华里-松柏,思明,2700
国贸怡河园-松柏,思明,5300
莲花大厦-莲花三村,思明,3500
新景花园-软件园,思明,3500
明发城-软件园,思明,1600
岭兜一里-前埔北区,思明,3600
英皇湖畔花苑-松柏,思明,4800
信和上筑-嘉禾路,思明,4900
锦绣广场-松柏,思明,4800
英皇湖畔花苑-松柏,思明,4000
莲坂小区嘉滨里-长青路,思明,2800
宝龙中心一期-嘉禾路,思明,3800
宝龙中心二期-莲花一村,思明,3900
宝龙中心二期-莲花一村,思明,3900
侨旺大厦-嘉禾路,思明,5000
瑞丽花园-瑞景,思明,4500
瑞景云顶至尊-瑞景,思明,20000
瑞景新村-瑞景,思明,4200
东芳山庄-槟榔东里,思明,16000
新景花园-软件园,思明,2700
岭兜佳园-软件园,思明,2600
岭兜佳园-软件园,思明,2600
软件园二期-软件园,思明,1750
瑞丽花园-瑞景,思明,5700
岭兜小区-前埔北区,思明,3200
源昌君悦山-莲前,思明,7800
官都里-富山,思明,3500
嘉盛豪园-瑞景,思明,4600
国际文化大厦-富山,思明,4200
富山女人街-富山,思明,1200
富山美迪斯-富山,思明,2000
东方明珠广场-莲花一村,思明,900
瑞景公园-瑞景,思明,5500
禹州云顶国际-莲前西路,思明,6800
嘉盛豪园-瑞景,思明,6000
瑞景新村祥驎苑-莲前东路,思明,3400
嘉盛豪园-瑞景,思明,6800
京华大厦-厦禾路,思明,2700
碧海晴空-软件园,思明,2600
软件园二期-软件园,思明,1800
软件园二期-软件园,思明,2900
岭兜一里-软件园,思明,3500
岭兜佳园-软件园,思明,3700
岭兜佳园-软件园,思明,2200
故宫小区-故宫路,思明,1200
金榜大厦-火车站,思明,2100
故宫裕景-厦禾路,思明,8500
源隆花园-禾祥西路,思明,4500
先锋营小区-中山路,思明,900
故宫小区-故宫路,思明,2500
故宫小区-故宫路,思明,3000
海洋新村-厦大,思明,8800
厦门思明区九龙城-厦禾路,思明,2800
万寿花园-万寿路,思明,4500
万寿北路-万寿路,思明,2300
万寿北路-万寿路,思明,2300
枫丹雅苑-金榜路,思明,5800
金榜家园-金榜路,思明,5300
南洋大厦-禾祥东路,思明,5800
万寿新城-文园路,思明,3000
怡富花园-莲前西路,思明,4700
莲坂西小区-长青路,思明,3000
嘉华大厦-湖滨北路,思明,2900
华天花园-嘉禾路,思明,3600
百合花园-富山,思明,5999
岭兜二里-前埔北区,思明,3100
香山海景苑-软件园,思明,1600
明发城-软件园,思明,1300
海艺大厦-软件园,思明,2000
中信广场-湖滨北路,思明,4450
源昌国际城-厦禾路,思明,6800
怡和大厦-槟榔东里,思明,6600
世茂海峡大厦-演武路,思明,25000
双子塔-演武路,思明,10000
世茂海峡大厦-演武路,思明,25000
双子塔-演武路,思明,10000
新景花园-软件园,思明,3500
明发园-前埔北区,思明,4500
华林绿景花园-莲前东路,思明,4800
鲁能领秀城-文灶,思明,7800
华林绿景花园-莲前东路,思明,1650
新潘宅-莲前东路,思明,2900
新潘宅-莲前东路,思明,2600
前埔边防公寓-环岛路,思明,1700
国贸汇景-前埔北区,思明,1800
明发国际新城-会展路,思明,6500
侨福城二期-瑞景,思明,2700
侨福城二期-瑞景,思明,3050
国贸汇景-前埔北区,思明,2700
华林绿景花园-莲前东路,思明,1800
侨福城二期-瑞景,思明,3000
华林绿景花园-莲前东路,思明,5600
联发紫薇花园-会展路,思明,3300
国贸新城-前埔北区,思明,1850
潘宅南小区-瑞景,思明,2800
国贸汇景-前埔北区,思明,2900
联发紫薇花园-会展路,思明,4100
华林绿景花园-莲前东路,思明,1250
联发紫薇花园-会展路,思明,2000
联发紫薇花园-会展路,思明,3650
明发国际新城-会展路,思明,2800
明发国际新城-会展路,思明,2800
华林绿景花园-莲前东路,思明,4300
国贸新城-莲前东路,思明,3400
国贸新城-莲前东路,思明,3300
联发紫薇花园-莲前东路,思明,3500
联发紫薇花园-会展路,思明,2200
东芳山庄-槟榔东里,思明,16000
富山女人街-富山,思明,4900
源昌君悦山-莲前西路,思明,5500
观海澜庭-观音山,思明,5800
福达里-湖滨北路,思明,1200
富山名仕园-富山,思明,1000
莲坂新村一区-富山,思明,1200
明发城-前埔北区,思明,1300
香山海景苑-软件园,思明,1700
岭兜佳园-软件园,思明,2500
宝龙中心二期-莲花一村,思明,4500
英皇湖畔花苑-松柏,思明,4500
电业花园-富山,思明,4600
永升花园-松柏,思明,6500
信和上筑-嘉禾路,思明,4200
海悦和居-会展路,思明,5000
岭兜佳园小区-前埔南区,思明,3000
信和上筑-嘉禾路,思明,4200
海悦和居-会展路,思明,5000
岭兜佳园小区-前埔南区,思明,3000
岭兜小区中区-前埔南区,思明,3500
古楼北里-前埔南区,思明,4500
新景花园-软件园,思明,3500
岭兜佳园小区-前埔南区,思明,3500
新景数码港-嘉禾路,思明,2200
源通中心-厦禾路,思明,2500
嘉盛豪园-软件园,思明,1200
嘉盛豪园二期-瑞景,思明,1200
嘉盛豪园-瑞景,思明,1300
嘉盛豪园-瑞景,思明,4700
红星瑞景小区-瑞景,思明,5800
联丰新城-瑞景,思明,5800
瑞景新村-瑞景,思明,3800
联发紫薇花园-白城,思明,6000
外贸新村-厦大,思明,3200
岭兜小区-软件园,思明,2200
岭兜一里-软件园,思明,3800
香山海景苑-软件园,思明,9500
岭兜佳园-软件园,思明,3900
京华大厦-火车站,思明,2800
卧龙晓城二期-莲前,思明,4300
思东商厦-中山路,思明,4200
瑞丽花园-瑞景,思明,5600
潘宅南小区-瑞景,思明,4600
瑞景新村-瑞景,思明,4800
云顶至尊-瑞景,思明,6300
嘉盛豪园-瑞景,思明,5200
明发园-软件园,思明,4500
岭兜佳园-软件园,思明,4200
嘉盛豪园-瑞景,思明,6000
水晶国际-观音山,思明,1300
东芳山庄小区-软件园,思明,1000
东芳山庄小区-瑞景,思明,1000
华瑞花园二期-瑞景,思明,11000
东方瑞士-禾祥东路,思明,1600
九龙城-厦禾路,思明,2300
世贸国际-火车站,思明,3300
明发园-前埔北区,思明,6000
金峰山庄-文灶,思明,13500
罗马假日-槟榔东里,思明,2400
大洲新世纪广场-富山,思明,2300
米兰春天-湖滨北路,思明,2500
大同路-中山路,思明,6800
富山女人街-富山,思明,3200
信和中央广场-嘉禾路,思明,4500
鸿山新村-博物馆,思明,5300
万寿万景公寓-文园路,思明,4200
建达花园-文灶,思明,2800
岭兜小区-软件园,思明,3300
明发园-软件园,思明,4300
岭兜小区-软件园,思明,3700
明发城-软件园,思明,1550
怡富花园-莲前西路,思明,1500
宝达大厦-嘉禾路,思明,4500
莲坂西小区-富山,思明,3200
永升花园-松柏,思明,6300
宝龙中心-莲花一村,思明,2500
万寿新城-文园路,思明,3800
电台山小区-文园路,思明,2500
万寿花园-文园路,思明,3900
万寿北路-文园路,思明,3000
瑞丽花园-瑞景,思明,8500
古楼北里-前埔南区,思明,900
宝龙中心二期-莲花一村,思明,3900
宝龙中心一期-嘉禾路,思明,3800
英皇湖畔花苑-松柏,思明,6000
锦绣广场-松柏,思明,6500
永升华庭-松柏,思明,3000
电业花园-富山,思明,3500
电业花园-莲岳路,思明,3600
百合花园-莲岳路,思明,2000
嘉华大厦-湖滨北路,思明,5000
明发园-前埔北区,思明,4500
岭兜佳园-前埔北区,思明,2500
万泰东方-观音山,思明,5300
文图花园-禾祥东路,思明,3500
岭兜小区中区-前埔南区,思明,3600
岭兜一里-软件园,思明,4500
家家海景-前埔北区,思明,5300
岭兜二里-前埔北区,思明,3600
岭兜小区北区-前埔南区,思明,4000
万禾广场-富山,思明,2800
龙山山庄-莲前西路,思明,3100
槟榔西里-槟榔西里,思明,2500
福津大街小区五、六节点-槟榔东里,思明,4500
槟榔东里-槟榔东里,思明,2200
海晟棕蓝海-槟榔东里,思明,3200
南湖中祥大厦-槟榔西里,思明,2800
槟榔西里双号区-槟榔西里,思明,2500
槟榔东里-槟榔东里,思明,3500
富山女人街-富山,思明,3100
富山名仕园-富山,思明,2900
富山名仕园-富山,思明,3600
怡祥花园-松柏,思明,1400
怡祥花园-松柏,思明,1399
嘉华大厦-长青路,思明,3500
文屏山庄-文屏路,思明,1000
厦港新村-博物馆,思明,2600
京华大厦-火车站,思明,5800
中山海景广场-中山路,思明,2500
大同路-中山路,思明,1700
中山海景广场-中山路,思明,6000
九龙城-厦禾路,思明,1800
东方瑞士-禾祥东路,思明,1700
东方瑞士-禾祥东路,思明,2000
前埔北区一里-前埔北区,思明,3000
嘉盛豪园-莲前东路,思明,1300
嘉盛豪园-瑞景,思明,1400
嘉盛豪园-莲前东路,思明,1500
文屏巷-文灶,思明,2700
塔埔社区-观音山,思明,1800
岭兜佳园-前埔北区,思明,3700
何厝小区-会展路,思明,2700
卧龙晓城-莲前西路,思明,4300
新景花园-软件园,思明,3700
华天花园-嘉禾路,思明,3300
华天花园-嘉禾路,思明,6900
怡祥大厦-松柏,思明,6500
宏益大厦-松柏,思明,4500
宝龙中心一期-嘉禾路,思明,3200
裕发广场-富山,思明,2880
新景5.8-富山,思明,1600
新景世纪城-富山,思明,1350
厦门国际文化大厦-富山,思明,3300
新景5.8-富山,思明,4600
新景数码港-富山,思明,1650
新景世纪城A区-富山,思明,1500
新景世纪城-富山,思明,1500
新景数码港-富山,思明,1600
新景数码港-富山,思明,1300
金辉园-富山,思明,3200
万寿新城-文园路,思明,3500
文兴东二里-前埔南区,思明,2400
文兴东三里-前埔南区,思明,2158
文兴东一里-前埔南区,思明,3358
